ID,numax,dnu,teff,bp_rp,eps,d02,alpha,env_height,env_width,mode_width
KIC10003039,2.32255391921865,1.22515333084793,3.71248133780192,1.16096305847168,1.33913879550845,0.352379357907831,-2.37658719304189,1.3504207929599,1.26116253519025,-0.86084716666806
KIC10003349,1.68566533664929,0.698331780078641,3.67228262478892,1.31016063690186,1.07246870541685,-0.164185865593523,-1.90192901470698,0.987817262101511,0.835606967377053,-1.03918703393841
KIC10003419,1.56474199699161,0.613569500495459,3.69037330691606,1.26951122283936,0.894680205357,-0.238487957743688,-1.79410678910044,0.595557677582186,0.808444487714474,-0.897218183342542
KIC10003464,1.48686435220312,0.617624561527092,3.72394797643164,1.15066051483154,0.803152914420912,-0.179859650450412,-1.5193851602221,0.404723369706615,0.708075392262813,-0.857096929271377
KIC10003497,1.45774215846727,0.527276784272114,3.67906431812131,1.32873153686523,0.935251449439886,-0.321184948203646,-1.69079907654503,0.860435759903517,0.684509866293455,-1.16291107714512
KIC10004825,1.76669408479183,0.733060439608182,3.6733895781883,1.3302755355835,1.0293919017182,-0.208436527399609,-2.03515921696063,1.10597073443594,0.885460332950872,-0.997887079489383
KIC10004991,1.54466352106961,0.619691074606003,3.70035752782266,1.31263256072998,0.931484531202675,-0.188749239612205,-1.67093734627173,0.597786746985193,0.800855886693585,-0.970536545959552
KIC10005422,1.43201500820107,0.592308001877076,3.70714418834244,1.19420051574707,0.798255179617097,-0.181240814138956,-0.946811004378512,0.523994480058743,0.610215367650921,-0.970636961883424
KIC10005428,2.33192511745874,1.24222085843405,3.73110505121592,1.10713386535645,1.3424486731634,0.367215853678557,-2.3341474898087,1.04253496463078,1.26396524105817,-0.859130659312596
KIC10005429,1.61586675732921,0.634731808915296,3.67641923171836,1.28387355804443,0.918783721233849,-0.231800784898773,-1.75103784568499,0.587800114869532,0.859879258934822,-0.932414326093459
KIC10005502,1.62819965774199,0.646067821842143,3.70994801651076,1.23599433898926,0.96498661882726,-0.23947474004474,-2.30893629795174,1.08088413832536,0.712002134241378,-1.10429080279225
KIC10005966,1.49306344869774,0.580441259927169,3.68475562210862,1.35928153991699,0.866522182079902,-0.258039774802919,-1.81366628961734,0.486675264424569,0.759220609910978,-0.981254823749831
KIC10006097,2.14926845506789,1.07764376396734,3.68538340980149,1.23758029937744,1.26570243166527,0.186898778990814,-2.09918112971746,1.32446537635745,1.17930121295774,-0.805882876455792
KIC10006158,1.50234088223251,0.598428935703847,3.67246731306808,1.27385520935059,0.866921282391387,-0.208270752072085,-2.06558319342937,0.506366045644418,0.722728543207137,-0.941392133650008
KIC10006244,1.66565931026921,0.700227484510769,3.68556261115823,1.39821720123291,1.04279082962799,-0.151677181009335,-1.79412196628541,1.0872459360002,0.807686836623238,-1.02157802311654
KIC10006548,1.4528410068291,0.554333285347717,3.67126543294716,1.32271671295166,0.879002153304923,-0.284275369304884,-1.6550395537696,0.436445920675436,0.702361332560788,-1.00922019802977
KIC10006797,1.58616443537492,0.639313741511047,3.70389295363254,1.27937889099121,0.881214689996675,-0.195561220466898,-1.97108112098288,0.632663395291873,0.782363346385532,-0.879202805422892
KIC10006828,1.33319078645367,0.450276462197535,3.6564815157905,1.32400321960449,0.882014417639205,-0.3878193903167,-1.59808714519454,0.819064097251249,0.545959118829059,-1.17356643573911
KIC10006852,1.90033925635344,0.830367393806116,3.71003269906575,1.11507987976074,1.0203760673667,-0.084833976918786,-1.96100663935148,0.684471366022677,1.11555720381434,-0.660779230705181
KIC10007150,1.53901475865895,0.602632877825023,3.67660216958202,1.30604839324951,0.891394188708391,-0.205245561041255,-1.71400338889432,0.59875801312044,0.787886792376244,-0.927855770157828
KIC10007364,1.526735606721,0.60563085729641,3.67348169707335,1.3079047203064,0.919568216374656,-0.229598004835958,-1.73152458079015,0.624116174267256,0.810331807843162,-0.939222788348312
KIC10007644,1.90247519158374,0.902199841475135,3.71391035412896,1.18257808685303,1.13667627960091,0.049113337988219,-1.93721770132776,1.1776344624742,0.961547562963218,-1.00578285020309
KIC10010358,1.64140359339889,0.644094685269963,3.68779641138129,1.29117488861084,1.02536880979831,-0.250687074989763,-1.9587492582733,1.11869410277933,0.766765285908384,-1.09851730109251
KIC10010483,1.56461432174855,0.617531633901821,3.70191321121234,1.26535701751709,0.718782107456773,-0.355431238230305,-1.65908108499743,0.580411999033156,0.802487702957535,-0.834355178296854
KIC10010946,1.63330606296035,0.674335484836795,3.69539410829111,1.25468635559082,1.05561484828438,-0.180754645291567,-1.82719249304394,1.10640080932347,0.791025083572781,-1.08672891895736
KIC10010983,1.41677684161946,0.526975550192391,3.68547301972276,1.41631031036377,0.754340556874793,-0.274309236783644,-2.23814582245281,0.628669692415506,0.571690150771313,-1.12530681474291
KIC10011212,1.61508361618962,0.628997408629252,3.70842090013471,1.32094955444336,0.896041024975146,-0.229694788789095,-1.73769643484308,0.442482500917014,0.861121486455933,-0.864841986149461
KIC10011329,1.56164479699769,0.577658052133871,3.70044410102775,1.31844425201416,0.928228650391631,-0.309334448285327,-2.09842020965012,0.966539876853195,0.689903000462296,-1.10664054390421
KIC10014893,1.42791686325444,0.493314785812945,3.66341821225268,1.39089298248291,0.932015192968199,-0.36428201019553,-1.75581452491541,0.863964880349273,0.617924697102682,-1.16184757707504
KIC10014914,1.63993335689471,0.664877499303371,3.68601029131529,1.26121234893799,0.952883307663252,-0.183934924995539,-1.75988735587127,0.645994011680298,0.871567979912631,-0.899036976845248
KIC10014959,2.24322210358434,1.15064487739149,3.67687643197314,1.24704742431641,1.29380302531003,0.259798540682018,-2.28045020072808,1.44717356480147,1.23766587529757,-0.785530356857401
KIC10015663,1.60768355097107,0.650581845555566,3.6900187807887,1.2832670211792,0.971665022912252,-0.176066231242832,-1.83499740633947,0.482808534563422,0.900372094669425,-0.87757015383697
KIC10015821,1.57432913496895,0.630840602298696,3.71307032585564,1.29549980163574,0.88307783004963,-0.178193333753736,-1.76419862332556,0.513325509878634,0.802050594610785,-0.909488410499254
KIC10016093,1.49689367279533,0.578457351140484,3.67605312465187,1.34410572052002,0.959984730716415,-0.276909931961807,-1.74162233414945,0.91233318863036,0.691373862232074,-1.10496342718927
KIC10017956,1.57238024519203,0.632525981162682,3.70035752782266,1.35404872894287,1.00530616539516,-0.20782811477328,-1.70905205453923,0.970307580766257,0.717352568592063,-1.09146452068784
KIC10018076,1.64604693329459,0.685532256012741,3.70697367617618,1.33140277862549,1.06352334866716,-0.171404019044719,-1.77155266570894,0.928761999760144,0.798948753604156,-1.04102373850687
KIC10018239,1.51809797726667,0.59189700150708,3.67430988894148,1.36897754669189,0.881612888799062,-0.223640560136121,-1.73117495310562,0.357935900721215,0.796826415268597,-0.962032762602252
KIC10018357,2.19337027369546,1.13138427685016,3.73029766209715,1.15987777709961,1.24956774751238,0.268400047603002,-2.11388206467374,1.26731299881863,1.19202437623519,-0.792174733038051
KIC10018442,1.88003177488211,0.822093484483849,3.6891311972345,1.25725269317627,1.07995721531502,-0.079718791322537,-2.09570944573008,1.00318517848446,1.04070016912198,-0.921925265235659
KIC10018811,1.88901519006614,0.864625265857119,3.69240623483363,1.22379398345947,1.14930580257996,-0.01575684947266,-1.94598557023181,1.15375713013466,0.994765683870839,-0.904921686909604
KIC10018832,1.73211418679962,0.752570800641778,3.6900187807887,1.36514949798584,1.10290656853375,-0.097506110475652,-1.93712695183717,0.997514858945286,0.829608332898121,-1.04989605393652
KIC10018923,1.61182248093727,0.628576104408854,3.66576855071938,1.42175388336182,0.740324244073266,-0.423494225312,-1.43675725002249,0.921854557328388,0.769195651988131,-0.877407640787413
KIC10018967,1.77773867088459,0.737250842984451,3.69090455405497,1.25514984130859,0.9744091501539,-0.165266752730746,-2.05664793347786,0.576133804801841,1.03206129830319,-0.750449883385033
KIC10018973,1.50723061868681,0.595852238828697,3.67135800344349,1.36426448822021,0.891325699178414,-0.243396732556626,-1.59554893296267,0.612981157389782,0.723743527428809,-1.00366936240207
KIC10019007,1.51002737220111,0.619422580639887,3.71991106419834,1.18988609313965,0.910497730822265,-0.160561917182129,-1.66633052347201,0.434537915235169,0.768713326666316,-0.982361841284778
KIC10019661,2.13892412169428,1.05998871387962,3.69486832798246,1.37382888793945,1.26678146993636,0.156090644890806,-2.55793693026097,1.35665368243366,1.09058049743082,-0.91020518737719
KIC10019747,3.12157828556644,1.82692586797584,3.76110053895814,0.886077880859375,1.35561122526656,0.68164201353995,-2.86380490192889,0.612593455704825,2.24168251603769,-0.012652504338428
KIC10019961,1.51022226297284,0.608701969880074,3.67705917739216,1.328200340271,0.847841283064824,-0.184935477390498,-2.09989993148221,0.571897933653192,0.697637526339524,-0.983373282757332
KIC10023322,1.43485733456633,0.502474936697282,3.66143405039392,1.39345550537109,0.923406440538728,-0.358008951185264,-2.0734953918317,0.87475084993081,0.573658597293683,-1.18405395519198
KIC10023439,1.81815536397398,0.811454552596698,3.67126543294716,1.33188438415527,1.11046036655347,-0.060196087689106,-1.97614515438937,1.21712753616939,0.918974184116284,-1.00339444675396
KIC10023520,1.55374433349019,0.623600835695217,3.68743977454589,1.25517082214356,0.868670837629669,-0.185898849613343,-1.93963691528144,0.469914769758633,0.789034826603184,-0.91402391280319
KIC10023547,1.97408645581798,0.889385258774734,3.69870934944259,1.13186836242676,1.05910861273831,-0.001411894352308,-1.88338624101871,0.682076908738731,1.15277691008125,-0.588495032124983
KIC10023806,1.52779392549654,0.614170422623947,3.71349054309394,1.30352020263672,0.92660377194493,-0.187992871863774,-1.59040650501606,0.488197928687015,0.810203507926196,-1.01864711512791
KIC10023911,1.92052373955858,0.907282613038778,3.71172289182723,1.28674221038818,1.17930080481181,0.037567952723269,-1.93309191253989,1.19305629381082,0.994019498661342,-0.957487824328488
KIC10024405,1.55353906284859,0.572430354148644,3.67906431812131,1.35531044006348,0.822844876807296,-0.256258076577342,-2.00189688962806,0.584171241063883,0.801375405825305,-0.995549510419445
KIC10024454,1.77748137939394,0.787425734295776,3.69046189324618,1.34697818756104,1.09664846576987,-0.077955310722333,-2.02758284799611,0.911716567635152,0.820204122582106,-1.07260649649763
KIC10024460,1.55476691127722,0.616881918713315,3.65436909097529,1.40841007232666,1.00127853848324,-0.238909050067076,-1.83771848747405,1.08742705941695,0.67372207708918,-1.15170397770806
KIC10024484,1.51605709333343,0.610458604290468,3.68663626926229,1.27754783630371,0.877645431776865,-0.204517679965821,-1.49727113932125,0.673544241936676,0.696497142161282,-1.00280780696902
KIC10024786,1.51198989899992,0.5875945691595,3.6707095952238,1.35638046264648,0.871856159439519,-0.220769496964146,-1.70727536397408,0.500587557330495,0.794251324479984,-0.947437585512196
KIC10024883,1.42574189493831,0.5159551696475,3.69714212627546,1.35254192352295,0.926135383261345,-0.329319524596412,-2.36138618322462,1.03578544225864,0.514389342775983,-1.19063423236024
KIC10024931,1.68026191916932,0.699282118159404,3.71138537909845,1.3137378692627,0.74275796407441,-0.312704050766677,-2.16829427029351,0.814269596345328,0.865157452390185,-0.842384635883626
KIC10025167,1.44657406976257,0.594337950240803,3.69618158716852,1.28022480010986,0.765310768655524,-0.240108243686526,-1.15947963155835,0.459820721367274,0.638324598099903,-0.97612873686697
KIC10025321,2.11772311177457,1.0195987804769,3.70122248425656,1.22925853729248,1.21021551670442,0.108058708858391,-2.16318211024379,1.21187874242915,1.20128398032645,-0.830619550519242
KIC10025387,2.14925406350392,1.05938474975612,3.69923050288341,1.2636079788208,1.25037999139174,0.160329489646762,-2.06339576276455,1.25115802448227,1.21390620187432,-0.769231163777058
KIC10025720,2.07361105409983,0.95684682460572,3.70552161342267,1.22154521942139,1.07442297788692,0.037812917299052,-1.98002755677728,0.41129171074823,1.28294535794675,-0.585510481801732
KIC10026767,1.45488059834022,0.580927807564192,3.66435987455114,1.40330600738525,0.931227590193082,-0.250420045434058,-1.67814902980301,0.403084202432263,0.740687106564492,-0.996547193181284
KIC10026795,1.68805423898067,0.705186768545723,3.66866541545449,1.36930465698242,1.02994680397975,-0.180655116218736,-1.8943571077475,1.11811177848718,0.821571769591288,-1.02419605247014
KIC10027098,1.52092928914826,0.615454094248181,3.70389295363254,1.37609577178955,0.841720599601272,-0.20928685560115,-2.02310002872462,0.512518027187467,0.694649692833356,-1.01401137913931
KIC10027190,1.49434915194026,0.608576761411559,3.71491624799359,1.29556751251221,0.879458961675165,-0.156907186212219,-1.493012339306,0.358060285413171,0.776285416517726,-0.873410235423392
KIC10027385,1.62614587232514,0.639935209203852,3.68770727962482,1.4517126083374,0.871678971763302,-0.224568985081331,-2.25723980775086,0.660039285470983,0.776616074452871,-0.951708806976585
KIC10027735,2.02662900693209,0.97267844623908,3.69249440750308,1.24453544616699,1.17116319669948,0.098681914463316,-2.14353181292945,1.09791312173126,1.06213132348205,-0.911885084507821
KIC10028221,1.43352894724685,0.585538160261306,3.69600671521855,1.336256980896,0.704577717220184,-0.160884720891963,-0.966106443299424,0.549211002157354,0.553683290265571,-1.10647420053361
KIC10028634,1.97772703528929,0.918412259844759,3.69363902616155,1.250657081604,1.15849834262372,0.021553094370101,-2.13690759127682,1.16819374941841,1.05577703179336,-0.886515925341942
KIC10029716,1.48799893629259,0.597216111351819,3.7131544018373,1.45499897003174,0.856731425795672,-0.237433559190531,-1.78326506705646,0.283439788611366,0.725645599205933,-0.968405136531458
KIC10029763,1.5497747589246,0.612879427306574,3.68223535690256,1.38414573669434,0.687286190400306,-0.419654425679639,-1.97028925342833,0.617629065287771,0.741726180294372,-0.977329412481942
KIC10029821,1.81633158609082,0.772831877777379,3.69460519893357,1.27495384216309,0.975081562042345,-0.091705215331318,-1.96466243488732,0.757241383263353,0.983016129747905,-0.781032748318717
KIC10030451,1.87312898568152,0.855542632473449,3.68439647841902,1.47356033325195,1.17154894792159,-0.035221669443588,-1.97097783225509,0.970032211632137,1.02769084875941,-0.941016009812003
KIC10030646,2.19315742153518,1.07155801302033,3.6954816764902,1.35293197631836,1.22916897268316,0.159399986219881,-2.17589331120217,1.12250920433471,1.25383451654488,-0.785203824063853
KIC10030807,2.13496966059778,1.05908346037103,3.70122248425656,1.37550640106201,1.25103867691237,0.163807044531892,-2.05979134011131,1.16154364817758,1.18628369827908,-0.894985643124948
KIC10030919,2.2834255790264,1.18463867109901,3.6994908452722,1.36725044250488,1.31779492283803,0.301603422002086,-2.35253399781665,1.131865445691,1.21721210377895,-0.902544407690021
KIC10031091,2.08407994928122,0.994225787414368,3.6954816764902,1.32806777954102,1.21842766999121,0.086787963064532,-2.06394542903621,0.979036389056078,1.17360764725572,-0.844021540284469
KIC10031345,2.07220216135401,0.997010601061926,3.70139526901392,1.36526393890381,1.2063574579574,0.08734940398526,-2.16864904094666,0.913487418230476,1.11056353521262,-0.89823894361953
KIC10031427,1.55570100983319,0.621334370047019,3.68556261115823,1.48406887054443,0.955285966978517,-0.214412645531481,-1.78395341180069,0.529254711039005,0.815742097055811,-0.989404657884013
KIC10033081,1.66601531796123,0.662727479250992,3.68877565527284,1.26368999481201,0.94715100031914,-0.187578733156775,-1.87331936298971,0.601277433741451,0.906267237898618,-0.85754377389513
KIC10033231,2.15304294952895,1.03110950970239,3.68993010401822,1.33164310455322,1.21555083231376,0.117605046843325,-2.28165056758039,1.08325617891892,1.26356845111644,-0.76840866747395
KIC10034505,1.68797723864737,0.660674045733631,3.67788058151159,1.49032688140869,0.931304008166009,-0.209772286523056,-1.91965953057801,0.672292212530944,0.907278097496275,-0.860325624938258
KIC10034623,1.47088814109112,0.594328429671463,3.6773331514199,1.42382717132568,0.938911476212527,-0.181590539993059,-1.86323102580563,0.463908158310957,0.75103724622997,-0.95898780909084
KIC10034889,2.16530708844451,1.06923896473893,3.69836156605511,1.39854526519775,1.19709872434729,0.169052476596309,-2.19193011469107,0.813123720613264,1.24822887680676,-0.75282507377293
KIC10053392,1.88016212160208,0.856818050762427,3.66086547800387,1.3894624710083,1.14737375126394,-0.032896403614979,-1.89672983041902,1.20754881353263,0.982729332543464,-0.956987311070787
KIC10053414,1.61812348895644,0.643985098920447,3.66464197555613,1.46237277984619,1.01156408141131,-0.246807857642811,-1.86731636787869,1.06619577989258,0.776472745415386,-1.0860659957928
KIC10053594,1.97277273483892,0.921628277417614,3.66903780088516,1.36151027679443,1.15098428618987,0.016991009381261,-2.2209978776016,1.18166776046044,1.00823803947475,-0.88149644523467
KIC10054362,1.47801148395824,0.59300460504104,3.72468538823736,1.14283180236816,0.824580297548449,-0.303422258583276,-1.38187602338468,0.326778525066307,0.749126822856953,-0.9635201686656
KIC10054831,1.51062477320904,0.611634250404392,3.68457608738846,1.36318969726563,0.898935060496107,-0.187968679512667,-1.72147647477904,0.462879144233527,0.75160476619632,-0.962816238356737
KIC10055196,2.02534301270346,0.944379821402523,3.67988194211286,1.26901149749756,1.18127858036329,0.026122670093527,-2.0113674757765,1.0503402980753,1.11788883459952,-0.864045758962641
KIC10055674,1.64667558017029,0.656021484206805,3.66773305253327,1.31977939605713,1.03326606960646,-0.229067677119471,-1.95505611378087,1.02982501297,0.79287515805564,-1.06784839566675
KIC10055700,1.56596456531935,0.602701187650121,3.69311111546214,1.16011238098145,0.785773332383613,-0.365729264705074,-1.70676450677335,0.480956165422905,0.739278562831423,-0.828200357285694
KIC10056474,1.70396839720286,0.692943514367093,3.68601029131529,1.18931674957275,0.960310692496971,-0.158174424620412,-1.86714774662208,0.652886329263474,0.91010001117562,-0.793187339242683
KIC10057095,1.5000080138848,0.612816310354227,3.70816585785554,1.21197700500488,0.841443316893387,-0.19561979643604,-1.60839178601064,0.341454006990662,0.79116446447238,-0.858789269720286
KIC10057222,1.70750881685986,0.721620766183464,3.66913084737333,1.32997226715088,1.0305735922265,-0.161340887778327,-1.89671238659998,1.10635145716685,0.828944804630782,-1.03869997059267
KIC10057359,1.52521306584681,0.573730234838221,3.70191321121234,1.25046062469482,0.857901678438975,-0.270212842743186,-1.88895328843308,0.493777590543717,0.797131942829486,-0.939128654252641
KIC10057445,1.65860520047532,0.718929523767171,3.72517630141914,1.07962989807129,0.817004021075626,-0.297981557901881,-1.82883561056999,0.52906872625362,0.806740883194978,-0.920223926700028
KIC10057632,1.57232918196575,0.635876258347234,3.7059491949103,1.23077392578125,0.987813375156672,-0.212301320391649,-1.76837690906718,1.03643759247181,0.723128231609237,-1.14217531998883
KIC10057670,1.69948788080864,0.732238200815125,3.66492389343808,1.27426528930664,1.09265607558103,-0.126416229833715,-1.79059573469852,1.1349727358074,0.814933415514719,-1.04155587093505
KIC10058649,1.46411106558983,0.597874998683749,3.70543604658525,1.2514820098877,0.785966412807324,-0.189578840487983,-1.49759429299764,0.441587305895659,0.662550809077661,-0.9544763105768
KIC10062594,1.63469301313377,0.679663279263975,3.6871721045948,1.29938125610352,1.05128790455436,-0.168978149315549,-1.78413346139444,1.03000987567068,0.78932755789922,-1.02888960264707
KIC10062643,2.27033180165388,1.16574792711024,3.71642073384656,1.15070533752441,1.31326185478007,0.275204417522287,-2.14939764867157,0.786051647159533,1.27175549361162,-0.80981434545389
KIC10062753,1.45504635001441,0.602652470213014,3.70329137811866,1.24403858184814,0.750355514673616,-0.249568006513809,-1.0040249375912,0.473972146902713,0.627422406200844,-1.0058402914751
KIC10063028,1.48428670160887,0.603595621919337,3.67513650446799,1.28097915649414,0.819186638027341,-0.18133288132809,-1.73088798353531,0.383932358585381,0.729725301902819,-0.917292484742618
KIC10063071,2.34056073939926,1.22516649526384,3.7061201097027,1.25968933105469,1.33192461805542,0.346092569722422,-2.20177275810632,1.04843183530799,1.26904564103197,-0.715662375924894
KIC10063169,2.214669590594,1.12414424961758,3.70044410102775,1.25604057312012,1.31254839717725,0.249920946164789,-2.0919904325164,0.704166098499364,1.25019395081947,-0.815366200447629
KIC10063214,2.20526134312967,1.10881063750749,3.68565218411552,1.23044300079346,1.26345106542456,0.207001411017779,-2.28375403463902,1.38212809466157,1.16945798705193,-0.846531906637867
KIC10065717,1.99039260088623,0.926485563111071,3.69249440750308,1.24587535858154,1.16302626636374,0.008794875081775,-2.08137661304602,1.08896101582357,1.08241864780346,-0.874686788095157
KIC10065848,1.48111375088237,0.602663725598679,3.69311111546214,1.19634914398193,0.883704490389748,-0.183286915135755,-1.77434434763662,0.302477284690854,0.75125557036579,-0.894246079691119
KIC10065852,1.77578653782295,0.756670474244742,3.70757017609794,1.19213771820068,1.05492524036453,-0.158984432767403,-1.99693939772897,0.73147879213748,0.882917868122474,-0.920071175400498
KIC10066053,2.08983808338179,1.01793892555384,3.69143515214406,1.34001350402832,1.23663404198643,0.104823733512048,-2.02843720046576,1.11499020838312,1.14854297838954,-0.839330818589481
KIC10066275,2.13499118444138,1.05744903410444,3.69966432020237,1.18744277954102,1.19723332454035,0.167379239270328,-2.13708860995276,0.672014319389431,1.19043618193723,-0.776062923226143
KIC10067242,1.48639252672675,0.594504472722883,3.70646173763135,1.2880334854126,0.803873142600026,-0.214402805659023,-1.98479536935711,0.395148901071327,0.715559018437416,-0.91406868391359
KIC10067407,1.5418218844875,0.596438318467973,3.68993010401822,1.27393817901611,0.951649325900397,-0.258507163506469,-1.7021975603076,0.940124414715227,0.742635985693501,-1.1179205379461
KIC10067983,1.58860390150233,0.649547688493281,3.7098633174404,1.1689510345459,0.960854227347643,-0.164967382453373,-1.85626884220177,0.416973176595397,0.817155945400376,-0.896474716267249
KIC10068004,1.46708036080737,0.61599231968306,3.69275881815472,1.20851993560791,0.743448768366739,-0.173889257591793,-1.13359971355207,0.473848398424288,0.669146820104048,-0.908188005328169
KIC10068280,1.81406158756648,0.828966751932366,3.71767050300226,1.19938564300537,1.12317527636694,-0.012343477158885,-2.05645844190743,0.951263322773511,0.85413326412169,-0.998750924323684
KIC10068556,2.25993333992989,1.14479601387811,3.7041505168398,1.17796039581299,1.30719844450329,0.243117286771395,-2.28460736218098,1.36196186281671,1.31073332605041,-0.811544360931143
KIC10068810,1.69175201484756,0.727997138107774,3.68859777508117,1.26722717285156,1.09084196269699,-0.134512442907546,-1.80640038759041,1.17395511320385,0.834367630109284,-1.03760714989595
KIC10069045,1.67743323906694,0.700265496275571,3.68457608738846,1.31131553649902,1.08775269765406,-0.165686602593263,-1.80254785193043,1.06193020356829,0.787899770724113,-1.00056627448753
KIC10069277,1.4527485427511,0.545558674782307,3.72770388368535,1.18431186676025,0.842701689023246,-0.235315362303846,-1.80718046109074,0.629190449462978,0.649665676321185,-1.02559258385268
KIC10069570,1.61839102907956,0.648651186545251,3.67246731306808,1.27029991149902,1.02160779403269,-0.225716594919832,-1.96923997657824,1.06724318830069,0.771871411628429,-1.06188613093067
KIC10069788,2.12261092255123,1.04946595372377,3.7105404479333,1.24140167236328,1.25545803692363,0.148364917774481,-2.16618443929129,1.27805080095864,1.13132516410419,-0.877338014954206
KIC10070717,1.5190995372798,0.610246993845903,3.69099303209987,1.27443027496338,0.922890626019983,-0.179465728744408,-1.67414371008974,0.587357383245964,0.788707033180222,-0.989765095810328
KIC10071079,1.47024001554002,0.590361468608002,3.6986224297021,1.3048095703125,0.864325953430885,-0.245366884205828,-1.63780275408783,0.404400123118227,0.733285318248659,-0.970213560560568
KIC10071151,1.50137922614158,0.586057473332376,3.68115074993242,1.41885757446289,0.873392512909688,-0.334590793396695,-1.65760938020034,0.473813181545719,0.781450568936265,-0.980519929092811
KIC10071179,2.07207799948542,1.02246278623159,3.71650416377322,1.12630558013916,1.23477508264698,0.150750421772801,-2.33704731803564,1.00711168002215,1.05478543316178,-0.942497119756788
KIC10071249,1.51236412904803,0.603963865486993,3.68957521575994,1.20733261108398,0.822188450617317,-0.190527522977974,-2.12650933301922,0.659594763923932,0.652993911489918,-1.00830426119421
KIC10073828,1.49183969344031,0.573495353286475,3.68340729913209,1.37222576141357,0.867616308211218,-0.213236391462635,-1.76437685744481,0.360616105233099,0.765874134583236,-0.961449614007045
KIC10073905,1.55340550626023,0.60061914136993,3.68547301972276,1.40996265411377,0.903759796987808,-0.247653192211215,-1.81631740347181,0.580980012290239,0.790593911812997,-0.9283334364303
KIC10075553,1.54081963151111,0.611439417854471,3.70432214082224,1.32754516601563,0.917391151887899,-0.185612073608293,-1.77545577847012,0.520002500284109,0.804960169140859,-0.97969691646448
KIC10078979,2.36936220784179,1.25642356375439,3.6953065224318,1.18196582794189,1.3739291302028,0.366339786704652,-2.32208962085532,1.27053763132664,1.32735624366537,-0.754996985810599
KIC10079263,1.52092426693286,0.602222405514537,3.69626899674553,1.35592746734619,0.839576225632452,-0.16952968226246,-1.95267167227383,0.546065778940626,0.730623834555015,-0.985267985874993
KIC10079987,1.48172454816575,0.57541795226793,3.66801297164183,1.38881683349609,0.839869516143303,-0.2971702336673,-1.80451806786352,0.390616852937888,0.759922770982294,-0.956682922998732
KIC10080974,1.62422631887957,0.661839968271079,3.69653111996961,1.25541877746582,0.919499386305812,-0.15513918951659,-1.87201799549644,0.627812394894657,0.846937016505634,-0.887071076888467
KIC10081016,2.22111420670887,1.13059848061156,3.70044410102775,1.30220603942871,1.28016481491464,0.245796688710299,-2.48692079223215,0.686988653516899,1.14539966814352,-0.888120893678164
KIC10081050,2.18624313445433,1.12116390521954,3.70926996097583,1.23350048065186,1.2772983373519,0.258356416329532,-2.24389984889178,1.2346789009615,1.17683867878076,-0.816895448557838
KIC10081137,1.51355922412629,0.607442108725174,3.69258256227491,1.38382911682129,0.940663401468286,-0.185803004595318,-1.75505567334253,0.514929723265234,0.801501163662035,-0.950827101967025
KIC10081476,1.4296913657008,0.532327722688726,3.67255962776328,1.50102806091309,0.845485161723221,-0.219829478774583,-1.87205496076292,0.329864245718218,0.686463362706738,-1.06550429761153
KIC10081598,2.14636038215279,1.09974174140733,3.72582999032058,1.15187358856201,1.23988087742531,0.230434902267446,-2.24765528391586,0.60036054168849,1.13350549541231,-0.856039643933904
KIC10081951,1.52902869596351,0.616529092402397,3.67651071028255,1.35305690765381,0.88087355917224,-0.181121909131901,-1.59482959976233,0.564447355918285,0.776030435769944,-0.993325907096725
KIC10082360,1.34118894511609,0.436820147846256,3.66029616027073,1.37173271179199,0.665674236079095,-0.445168938267452,-1.360538611876,0.612431697380004,0.625685735008111,-1.09334678464288
KIC10082581,1.45964440792155,0.561869349329368,3.68957521575994,1.24167060852051,0.929467952236027,-0.19567881863408,-1.77858819669917,0.584634459495791,0.743386147969386,-1.07685252520331
KIC10082602,1.49855512857313,0.574508385877971,3.66511173707505,1.38998794555664,0.917064715565267,-0.241095924231732,-1.7164596749823,0.625098521253704,0.739776867380178,-1.0050129134548
KIC10082680,1.68711181458111,0.687534533399093,3.68295692630121,1.27873420715332,0.985882268118027,-0.130489146097822,-1.96483958807578,0.679920730594531,0.967451009311742,-0.899046103868217
KIC10082909,1.4339917179978,0.574540698537743,3.71516735784846,1.24502086639404,0.704761637829567,-0.248326199420742,-1.13606048159189,0.566661305090465,0.568294721146976,-1.09439149883492
KIC10083480,1.49305640799889,0.599898769656306,3.70191321121234,1.19855785369873,0.941601468324093,-0.225013012120359,-1.7341161846294,0.377607606060327,0.75941496125463,-0.950981738386474
KIC10083666,2.14098963753371,1.03906870954486,3.72542155007426,1.16719913482666,1.23001452401495,0.131138683238523,-2.24057210487497,1.09016837307458,1.19652213816901,-0.8243129408596
KIC10083995,2.06498665509782,1.01080085823486,3.70637635583969,1.22395706176758,1.21294859392034,0.139912353210584,-2.11037657272766,1.19643375467433,1.11653433135955,-0.882265469567917
KIC10086465,1.62595031738925,0.641491361303246,3.68877565527284,1.26077079772949,0.922893382722054,-0.187001525328771,-2.03790493296288,0.554652767786253,0.859612022757412,-0.861666726439298
KIC10086803,1.44917725441819,0.595204925229112,3.7105404479333,1.25099086761475,0.696186372590447,-0.202825663225459,-0.99477335686692,0.545288874789234,0.647434026732521,-1.04434133738629
